,cfr Return Against random,Order
10194,4.0,First Moving
10195,3.0,First Moving
10196,6.0,First Moving
10197,7.0,First Moving
10198,2.0,First Moving
10199,4.0,First Moving
10200,2.0,First Moving
10201,0.0,First Moving
10202,0.0,First Moving
10203,4.0,First Moving
10204,0.0,First Moving
10205,6.0,First Moving
10206,4.0,First Moving
10207,6.0,First Moving
10208,1.0,First Moving
10209,-2.0,First Moving
10210,6.0,First Moving
10211,4.0,First Moving
10212,3.0,First Moving
10213,6.0,First Moving
10214,2.0,First Moving
10215,4.0,First Moving
10216,2.0,First Moving
10217,2.0,First Moving
10218,1.0,First Moving
10219,0.0,First Moving
10220,0.0,First Moving
10221,7.0,First Moving
10222,2.0,First Moving
10223,4.0,First Moving
10224,2.0,First Moving
10225,0.0,First Moving
10226,0.0,First Moving
10227,2.0,First Moving
10228,2.0,First Moving
10229,1.0,First Moving
10230,4.0,First Moving
10231,2.0,First Moving
10232,4.0,First Moving
10233,2.0,First Moving
10234,-2.0,First Moving
10235,2.0,First Moving
10236,4.0,First Moving
10237,2.0,First Moving
10238,4.0,First Moving
10239,0.0,First Moving
10240,3.0,First Moving
10241,2.0,First Moving
10242,3.0,First Moving
10243,4.0,First Moving
10244,1.0,First Moving
10245,6.0,First Moving
10246,6.0,First Moving
10247,4.0,First Moving
10248,0.0,First Moving
10249,4.0,First Moving
10250,2.0,First Moving
10251,2.0,First Moving
10252,5.0,First Moving
10253,-2.0,First Moving
10254,4.0,First Moving
10255,0.0,First Moving
10256,6.0,First Moving
10257,1.0,First Moving
10258,2.0,First Moving
10259,1.0,First Moving
10260,4.0,First Moving
10261,2.0,First Moving
10262,2.0,First Moving
10263,1.0,First Moving
10264,4.0,First Moving
10265,2.0,First Moving
10266,0.0,First Moving
10267,2.0,First Moving
10268,3.0,First Moving
10269,0.0,First Moving
10270,2.0,First Moving
10271,2.0,First Moving
10272,0.0,First Moving
10273,4.0,First Moving
10274,0.0,First Moving
10275,2.0,First Moving
10276,5.0,First Moving
10277,0.0,First Moving
10278,2.0,First Moving
10279,4.0,First Moving
10280,2.0,First Moving
10281,3.0,First Moving
10282,1.0,First Moving
10283,3.0,First Moving
10284,0.0,First Moving
10285,2.0,First Moving
10286,2.0,First Moving
10287,0.0,First Moving
10288,2.0,First Moving
10289,7.0,First Moving
10290,2.0,First Moving
10291,2.0,First Moving
10292,0.0,First Moving
10293,1.0,First Moving
10294,4.0,First Moving
10295,-2.0,First Moving
10296,2.0,First Moving
10297,2.0,First Moving
10298,1.0,First Moving
10299,2.0,First Moving
10300,4.0,First Moving
10301,5.0,First Moving
10302,2.0,First Moving
10303,2.0,First Moving
10304,-2.0,First Moving
10305,4.0,First Moving
10306,0.0,First Moving
10307,2.0,First Moving
10308,2.0,First Moving
10309,6.0,First Moving
10310,-2.0,First Moving
10311,2.0,First Moving
10312,2.0,First Moving
10313,6.0,First Moving
10314,4.0,First Moving
10315,0.0,First Moving
10316,1.0,First Moving
10317,3.0,First Moving
10318,1.0,First Moving
10319,2.0,First Moving
10320,3.0,First Moving
10321,4.0,First Moving
10322,6.0,First Moving
10323,1.0,First Moving
10324,4.0,First Moving
10325,4.0,First Moving
10326,3.0,First Moving
10327,0.0,First Moving
10328,1.0,First Moving
10329,2.0,First Moving
10330,0.0,First Moving
10331,4.0,First Moving
10332,0.0,First Moving
10333,0.0,First Moving
10334,2.0,First Moving
10335,3.0,First Moving
10336,2.0,First Moving
10337,1.0,First Moving
10338,0.0,First Moving
10339,3.0,First Moving
10340,0.0,First Moving
10341,4.0,First Moving
10342,0.0,First Moving
10343,7.0,First Moving
10344,4.0,First Moving
10345,2.0,First Moving
10346,6.0,First Moving
10347,-2.0,First Moving
10348,0.0,First Moving
10349,6.0,First Moving
10350,4.0,First Moving
10351,6.0,First Moving
10352,1.0,First Moving
10353,6.0,First Moving
10354,4.0,First Moving
10355,2.0,First Moving
10356,3.0,First Moving
10357,0.0,First Moving
10358,6.0,First Moving
10359,2.0,First Moving
10360,1.0,First Moving
10361,0.0,First Moving
10362,1.0,First Moving
10363,-2.0,First Moving
10364,2.0,First Moving
10365,2.0,First Moving
10366,2.0,First Moving
10367,-2.0,First Moving
10368,1.0,First Moving
10369,4.0,First Moving
10370,2.0,First Moving
10371,4.0,First Moving
10372,4.0,First Moving
10373,0.0,First Moving
10374,2.0,First Moving
10375,3.0,First Moving
10376,4.0,First Moving
10377,3.0,First Moving
10378,2.0,First Moving
10379,2.0,First Moving
10380,0.0,First Moving
10381,1.0,First Moving
10382,0.0,First Moving
10383,4.0,First Moving
10384,4.0,First Moving
10385,4.0,First Moving
10386,2.0,First Moving
10387,0.0,First Moving
10388,3.0,First Moving
10389,0.0,First Moving
10390,4.0,First Moving
10391,2.0,First Moving
10392,1.0,First Moving
10393,3.0,First Moving
10394,2.0,First Moving
10395,7.0,First Moving
10396,0.0,First Moving
10397,4.0,First Moving
10398,3.0,First Moving
10399,3.0,First Moving
10400,5.0,First Moving
10401,4.0,First Moving
10402,4.0,First Moving
10403,4.0,First Moving
10404,2.0,First Moving
10405,0.0,First Moving
10406,2.0,First Moving
10407,0.0,First Moving
10408,1.0,First Moving
10409,1.0,First Moving
10410,2.0,First Moving
10411,0.0,First Moving
10412,2.0,First Moving
10413,6.0,First Moving
10414,1.0,First Moving
10415,2.0,First Moving
10416,2.0,First Moving
10417,6.0,First Moving
10418,6.0,First Moving
10419,1.0,First Moving
10420,6.0,First Moving
10421,-2.0,First Moving
10422,4.0,First Moving
10423,4.0,First Moving
10424,6.0,First Moving
10425,4.0,First Moving
10426,2.0,First Moving
10427,5.0,First Moving
10428,2.0,First Moving
10429,6.0,First Moving
10430,2.0,First Moving
10431,3.0,First Moving
10432,0.0,First Moving
10433,0.0,First Moving
10434,4.0,First Moving
10435,1.0,First Moving
10436,7.0,First Moving
10437,6.0,First Moving
10438,1.0,First Moving
10439,2.0,First Moving
10440,4.0,First Moving
10441,2.0,First Moving
10442,0.0,First Moving
10443,2.0,First Moving
10444,2.0,First Moving
10445,2.0,First Moving
10446,2.0,First Moving
10447,2.0,First Moving
10448,6.0,First Moving
10449,2.0,First Moving
10450,2.0,First Moving
10451,4.0,First Moving
10452,3.0,First Moving
10453,2.0,First Moving
10454,1.0,First Moving
10455,6.0,First Moving
10456,2.0,First Moving
10457,3.0,First Moving
10458,7.0,First Moving
10459,1.0,First Moving
10460,0.0,First Moving
10461,4.0,First Moving
10462,-2.0,First Moving
10463,2.0,First Moving
10464,4.0,First Moving
10465,0.0,First Moving
10466,2.0,First Moving
10467,4.0,First Moving
10468,4.0,First Moving
10469,-2.0,First Moving
10470,2.0,First Moving
10471,2.0,First Moving
10472,1.0,First Moving
10473,4.0,First Moving
10474,2.0,First Moving
10475,0.0,First Moving
10476,1.0,First Moving
10477,2.0,First Moving
10478,1.0,First Moving
10479,0.0,First Moving
10480,4.0,First Moving
10481,3.0,First Moving
10482,0.0,First Moving
10483,6.0,First Moving
10484,2.0,First Moving
10485,0.0,First Moving
10486,4.0,First Moving
10487,3.0,First Moving
10488,6.0,First Moving
10489,4.0,First Moving
10490,2.0,First Moving
10491,4.0,First Moving
10492,0.0,First Moving
10493,4.0,First Moving
10494,1.0,First Moving
10495,2.0,First Moving
10496,4.0,First Moving
10497,3.0,First Moving
10498,2.0,First Moving
10499,-2.0,First Moving
10500,4.0,First Moving
10501,2.0,First Moving
10502,4.0,First Moving
10503,2.0,First Moving
10504,4.0,First Moving
10505,0.0,First Moving
10506,0.0,First Moving
10507,0.0,First Moving
10508,0.0,First Moving
10509,7.0,First Moving
10510,2.0,First Moving
10511,2.0,First Moving
10512,0.0,First Moving
10513,4.0,First Moving
10514,2.0,First Moving
10515,6.0,First Moving
10516,1.0,First Moving
10517,2.0,First Moving
10518,4.0,First Moving
10519,2.0,First Moving
10520,4.0,First Moving
10521,6.0,First Moving
10522,2.0,First Moving
10523,2.0,First Moving
10524,2.0,First Moving
10525,2.0,First Moving
10526,4.0,First Moving
10527,2.0,First Moving
10528,2.0,First Moving
10529,0.0,First Moving
10530,4.0,First Moving
10531,3.0,First Moving
10532,2.0,First Moving
10533,2.0,First Moving
10534,2.0,First Moving
10535,4.0,First Moving
10536,1.0,First Moving
10537,0.0,First Moving
10538,2.0,First Moving
10539,1.0,First Moving
10540,4.0,First Moving
10541,1.0,First Moving
10542,2.0,First Moving
10543,4.0,First Moving
10544,-2.0,First Moving
10545,-2.0,First Moving
10546,4.0,First Moving
10547,1.0,First Moving
10548,3.0,First Moving
10549,1.0,First Moving
10550,3.0,First Moving
10551,6.0,First Moving
10552,0.0,First Moving
10553,2.0,First Moving
10554,3.0,First Moving
10555,-2.0,First Moving
10556,0.0,First Moving
10557,1.0,First Moving
10558,2.0,First Moving
10559,2.0,First Moving
10560,2.0,First Moving
10561,3.0,First Moving
10562,2.0,First Moving
10563,1.0,First Moving
10564,1.0,First Moving
10565,2.0,First Moving
10566,0.0,First Moving
10567,0.0,First Moving
10568,2.0,First Moving
10569,3.0,First Moving
10570,3.0,First Moving
10571,0.0,First Moving
10572,0.0,First Moving
10573,1.0,First Moving
10574,2.0,First Moving
10575,4.0,First Moving
10576,1.0,First Moving
10577,2.0,First Moving
10578,3.0,First Moving
10579,1.0,First Moving
10580,6.0,First Moving
10581,2.0,First Moving
10582,4.0,First Moving
10583,0.0,First Moving
10584,0.0,First Moving
10585,2.0,First Moving
10586,4.0,First Moving
10587,4.0,First Moving
10588,0.0,First Moving
10589,4.0,First Moving
10590,4.0,First Moving
10591,4.0,First Moving
10592,0.0,First Moving
10593,4.0,First Moving
10594,0.0,First Moving
10595,2.0,First Moving
10596,4.0,First Moving
10597,2.0,First Moving
10598,7.0,First Moving
10599,4.0,First Moving
10600,4.0,First Moving
10601,1.0,First Moving
10602,0.0,First Moving
10603,7.0,First Moving
10604,1.0,First Moving
10605,2.0,First Moving
10606,6.0,First Moving
10607,7.0,First Moving
10608,1.0,First Moving
10609,0.0,First Moving
10610,4.0,First Moving
10611,3.0,First Moving
10612,2.0,First Moving
10613,2.0,First Moving
10614,6.0,First Moving
10615,0.0,First Moving
10616,3.0,First Moving
10617,2.0,First Moving
10618,4.0,First Moving
10619,2.0,First Moving
10620,2.0,First Moving
10621,4.0,First Moving
10622,1.0,First Moving
10623,0.0,First Moving
10624,4.0,First Moving
10625,4.0,First Moving
10626,3.0,First Moving
10627,2.0,First Moving
10628,0.0,First Moving
10629,4.0,First Moving
10630,3.0,First Moving
10631,2.0,First Moving
10632,2.0,First Moving
10633,1.0,First Moving
10634,6.0,First Moving
10635,2.0,First Moving
10636,3.0,First Moving
10637,4.0,First Moving
10638,2.0,First Moving
10639,2.0,First Moving
10640,1.0,First Moving
10641,2.0,First Moving
10642,4.0,First Moving
10643,4.0,First Moving
10644,0.0,First Moving
10645,2.0,First Moving
10646,1.0,First Moving
10647,3.0,First Moving
10648,0.0,First Moving
10649,7.0,First Moving
10650,2.0,First Moving
10651,3.0,First Moving
10652,0.0,First Moving
10653,1.0,First Moving
10654,0.0,First Moving
10655,2.0,First Moving
10656,4.0,First Moving
10657,2.0,First Moving
10658,1.0,First Moving
10659,0.0,First Moving
10660,2.0,First Moving
10661,0.0,First Moving
10662,3.0,First Moving
10663,3.0,First Moving
10664,2.0,First Moving
10665,-2.0,First Moving
10666,1.0,First Moving
10667,1.0,First Moving
10668,-2.0,First Moving
10669,0.0,First Moving
10670,1.0,First Moving
10671,4.0,First Moving
10672,3.0,First Moving
10673,-2.0,First Moving
10674,6.0,First Moving
10675,1.0,First Moving
10676,4.0,First Moving
10677,3.0,First Moving
10678,0.0,First Moving
10679,3.0,First Moving
10680,2.0,First Moving
10681,4.0,First Moving
10682,2.0,First Moving
10683,2.0,First Moving
10684,6.0,First Moving
10685,6.0,First Moving
10686,4.0,First Moving
10687,6.0,First Moving
10688,0.0,First Moving
10689,4.0,First Moving
10690,2.0,First Moving
10691,2.0,First Moving
10692,7.0,First Moving
10693,0.0,First Moving
10694,2.0,First Moving
10695,4.0,First Moving
10696,7.0,First Moving
10697,2.0,First Moving
10698,-2.0,First Moving
10699,2.0,First Moving
10700,2.0,First Moving
10701,2.0,First Moving
10702,-2.0,First Moving
10703,4.0,First Moving
10704,2.0,First Moving
10705,4.0,First Moving
10706,0.0,First Moving
10707,0.0,First Moving
10708,1.0,First Moving
10709,4.0,First Moving
10710,2.0,First Moving
10711,2.0,First Moving
10712,2.0,First Moving
10713,2.0,First Moving
10714,2.0,First Moving
10715,2.0,First Moving
10716,0.0,First Moving
10717,4.0,First Moving
10718,2.0,First Moving
10719,7.0,First Moving
10720,2.0,First Moving
10721,0.0,First Moving
10722,4.0,First Moving
10723,3.0,First Moving
10724,0.0,First Moving
10725,2.0,First Moving
10726,6.0,First Moving
10727,4.0,First Moving
10728,2.0,First Moving
10729,3.0,First Moving
10730,2.0,First Moving
10731,2.0,First Moving
10732,4.0,First Moving
10733,2.0,First Moving
10734,2.0,First Moving
10735,0.0,First Moving
10736,-2.0,First Moving
10737,2.0,First Moving
10738,0.0,First Moving
10739,3.0,First Moving
10740,0.0,First Moving
10741,4.0,First Moving
10742,0.0,First Moving
10743,6.0,First Moving
10744,6.0,First Moving
10745,5.0,First Moving
10746,4.0,First Moving
10747,0.0,First Moving
10748,2.0,First Moving
10749,1.0,First Moving
10750,1.0,First Moving
10751,2.0,First Moving
10752,0.0,First Moving
10753,4.0,First Moving
10754,3.0,First Moving
10755,2.0,First Moving
10756,4.0,First Moving
10757,0.0,First Moving
10758,5.0,First Moving
10759,6.0,First Moving
10760,0.0,First Moving
10761,0.0,First Moving
10762,2.0,First Moving
10763,2.0,First Moving
10764,2.0,First Moving
10765,3.0,First Moving
10766,1.0,First Moving
10767,2.0,First Moving
10768,2.0,First Moving
10769,3.0,First Moving
10770,2.0,First Moving
10771,2.0,First Moving
10772,0.0,First Moving
10773,0.0,First Moving
10774,6.0,First Moving
10775,2.0,First Moving
10776,0.0,First Moving
10777,0.0,First Moving
10778,0.0,First Moving
10779,2.0,First Moving
10780,4.0,First Moving
